AMT_CREDIT;CNT_CHILDREN;FLAG_OWN_CAR_COD;AGE_YEARS;CREDIT_INCOME_RATIO;SER_CREDITOS_ATIVOS;cluster
0.0497215411585709;0;Y;1.643920593641853;0.0879093812988409;0;cluster8
0.1395278967408139;0;N;1.7549773921904652;0.1637283856423214;0.1315334104411641;cluster3
0.7119023353709084;0;N;1.9920229958152345;0.7144639930893701;0.1315334104411641;cluster3
0.4650929891360464;0;N;0.922984653483845;0.1985347417799828;0.1315334104411641;cluster4
0.1485817069293289;0;N;2.105879545587761;0.2156395425739501;0.1315334104411641;cluster3
0.1550309963786821;0;N;0.2403119800526693;0.1786453847606055;0.1315334104411641;cluster7
0.1976366148034715;0;N;2.051751021925413;0.2196402817374739;0;cluster3
0.1984024679255822;0;N;0.9463159136831332;0.1376012616866468;0.3946002313234923;cluster4
0.1085216974650775;0.8;N;1.08443697406292;0.1674576354218925;0.3946002313234923;cluster1
0.2694314692264393;0.8;N;0.4148298063433459;0.3281408648642074;0.2630668208823282;cluster1
0.2790557934816278;0.4;N;0.8973202672646277;0.2482580224509327;0.5261336417646564;cluster5
0.357101497678584;0;N;0.332703770441851;0.2330383574205387;0;cluster7
1.0542107753750387;0;Y;0.3159052630983635;0.401252881377693;0.1315334104411641;cluster6
0.0497215411585709;0.8;N;0.4288285624629189;0.107524414704433;0;cluster1
0.6356270851525968;0;N;1.1754288888401443;0.6410723574274123;0.1315334104411641;cluster2
0.6747569086385762;0;Y;1.146031500989041;0.5301737921074192;0.3946002313234923;cluster8
0.1085216974650775;0;N;0.9817794291860512;0.1674576354218925;0.1315334104411641;cluster4
0.5077575193394598;0;N;0.9407164112353038;0.323638616190327;1.0522672835293128;cluster4
0.7596518822555425;0;N;1.516998538157725;0.4419477975022927;0.3946002313234923;cluster2
0.1860371956544186;0;Y;1.0060439397933114;0.1736730268595123;0.3946002313234923;cluster6
0.0371454267323322;0;N;1.9038308322619248;0.1925093929111299;0;cluster3
0.7856846871674508;0.8;Y;1.1950271474075462;0.3270645287928277;0.5261336417646564;cluster8
0.3281696131343944;0.4;N;0.3014398817748048;0.191639731862534;0;cluster5
0.3820459849959139;0;N;0.6509421595601436;0.522584246711023;0;cluster7
0.6750669706313336;0;Y;0.9491156649070476;0.4242537752431531;0.2630668208823282;cluster8
0.0815339016154765;0.4;N;0.1171229262004271;0.0673198203408513;0.1315334104411641;cluster5
0.5373188297289468;0;N;1.609390328546907;0.3902408542885933;0.3946002313234923;cluster3
0.5856078844809788;0;N;1.530530669073312;0.5929441514721807;0.1315334104411641;cluster2
0.2281219099313756;0;N;0.1572526937432031;0.1681087624334055;0.2630668208823282;cluster7
0.1781058098796852;0;N;1.796040410141213;0.209231423507722;0.2630668208823282;cluster3
0.2954270666992167;0.4;N;0.7535997044370117;0.1566875620584913;0;cluster5
0.1731386167557122;0;N;0.3135721370784346;0.0697938792296143;0.3946002313234923;cluster7
0.1567673435381233;0;N;0.6845391742471185;0.2653394781412799;0.1315334104411641;cluster7
0.1240247971029457;0.4;N;0.398497924203844;0.1488113865240374;0.2630668208823282;cluster5
0.1085216974650775;0.4;N;1.089569851306763;0.095536368363024;0.2630668208823282;cluster4
0.3441626107208192;0;N;1.9360279713369428;0.4508731601697311;0.1315334104411641;cluster3
0.1342568428639387;0;N;1.753577516578508;0.1238720286231561;0.2630668208823282;cluster3
0.1240247971029457;0;N;1.5552618048845577;0.1430740849081585;0.2630668208823282;cluster3
0.020107520230315;0;N;1.865100940331106;0.1114171547943404;0.2630668208823282;cluster3
0.662788515718142;0;N;1.4246067477685431;0.3705111091597816;0.1315334104411641;cluster2
0.0826997347082442;0;N;1.147898001804984;0.0777893907570146;0.2630668208823282;cluster4
0.1854170716689038;0;N;1.1922273961836318;0.2599430299552538;0;cluster4
0.3604005572815223;0.4;N;0.2580437378041286;0.348353846179456;0.1315334104411641;cluster5
0.2790557934816278;0;N;1.5043996576501093;0.3239239783834597;0.3946002313234923;cluster4
0.5077575193394598;0;Y;1.2262910360745929;0.323638616190327;0.1315334104411641;cluster8
0.0930185978272093;0;Y;0.821260359014948;0.1189773882874692;0;cluster6
0.1444888886249317;0;Y;1.2239579100546636;0.1051791641030564;0;cluster8
0.217043394930155;0.8;N;0.7181361889340937;0.1751354894530689;0.1315334104411641;cluster1
0.3720743913088372;0.4;Y;0.8133277305471899;0.5383107913714564;0.1315334104411641;cluster6
0.2694314692264393;0.4;N;1.2328237889303937;0.1803160886618534;0.2630668208823282;cluster4
0.5410333724021801;0;N;0.8095947289153038;0.6876581456738137;0.1315334104411641;cluster2
0.1111262182042393;0;N;1.574393438247974;0.2845560785004226;0;cluster3
0.5829661563026861;0.4;N;1.3065505711601446;0.7380925196927322;0;cluster2
0.6182636135581845;0.4;N;1.1931606465916034;0.232747326767741;0.2630668208823282;cluster4
0.90228039892393;0;Y;1.5589948065164436;0.4985321519176973;0;cluster8
1.0542107753750387;0;N;1.8268376736042733;0.401252881377693;0.6576670522058206;cluster2
0.799959941314;0;N;1.687316737612529;0.3994169717112101;0.1315334104411641;cluster2
0.1395278967408139;0.8;N;0.7190694393420651;0.2047501332176027;0;cluster1
0.2200944049388875;0;N;1.0200426959128843;0.2009811296353814;0.5261336417646564;cluster4
0.1457291365959612;0;Y;1.580926191103775;0.1059250140589706;0.3946002313234923;cluster8
0.5936756975325254;0;N;0.3317705200338795;0.5005293889296444;0;cluster7
1.1315650413281455;0.4;Y;0.7074038092424209;0.4657329525963966;0.7892004626469847;cluster6
0.4502906296018099;0;N;1.7554440173944512;0.2569198763289468;0.2630668208823282;cluster3
0.5261752017092473;0;N;1.3583459688025643;0.6088652138011164;0.3946002313234923;cluster2
0.3642391247518585;0;N;1.2272242864825642;0.2260121524958445;0.2630668208823282;cluster4
0.86817357972062;0.4;N;1.574393438247974;0.4803002226703525;0.3946002313234923;cluster2
0.7785842675333071;0;N;0.9295174063396456;0.5560582164874392;0.5261336417646564;cluster2
0.3772834327871608;0.4;N;0.4880899633691111;0.2451752008281526;0;cluster5
0.5138967467960556;0;N;0.2631766150479719;0.2617927378459211;0.3946002313234923;cluster7
0.1674334760889767;0;N;0.6966714295507485;0.0791987488337101;0.3946002313234923;cluster7
0.3757517265429395;0;N;1.652786472517583;0.3910216846074399;0.2630668208823282;cluster3
0.3565650904311138;0;N;1.8375700532959465;0.3449368091914306;0.1315334104411641;cluster3
0.2055897049176979;0;N;0.4493600714382925;0.3158237495222491;0;cluster7
0.2201440148577286;0.8;N;0.7797307158602148;0.0925857859374274;0.9207338730881488;cluster1
0.1550309963786821;0;N;0.1017242944688969;0.2233963821154578;0;cluster7
0.3117983399168055;0;Y;0.9794463031661228;0.117443100343158;0.2630668208823282;cluster6
0.5891177862389921;0.4;N;0.533819233359716;0.7454913512554011;0.3946002313234923;cluster5
0.1860371956544186;0;N;1.342947337071034;0.1156625327434041;0.6576670522058206;cluster4
0.1240247971029457;0;N;2.0914141642642026;0.2068219552251412;0.3946002313234923;cluster3
0.2318767606636673;0;Y;1.238889916582208;0.2525859659901161;0.2630668208823282;cluster8
0.8341907853144128;0;Y;0.9780464275541654;0.2077633670394961;0.3946002313234923;cluster8
0.5077575193394598;0;N;1.4801351470428492;0.5396367634230806;0;cluster2
0.7119023353709084;0;Y;1.6037908260990772;0.2745731751804934;0.5261336417646564;cluster8
0.1506808266202963;0.4;Y;0.4190294331792177;0.174459674808015;0.3946002313234923;cluster6
0.0669733904355906;0.4;N;0.7759977142283289;0.1305795318616882;0.1315334104411641;cluster5
0.2080639996199017;0;Y;0.5664829976387198;0.2126340655915982;0.5261336417646564;cluster6
0.168034996354926;0.4;N;0.3924317965520291;0.1060393528572122;0;cluster5
0.0053516699949921;0.8;N;1.0195760707088986;0.016790126697567;0;cluster1
0.272705723869957;0.4;N;1.568327310596159;0.2431664031418889;0.1315334104411641;cluster3
0.3441626107208192;0;Y;1.1287663684415676;0.1384819613145904;0.6576670522058206;cluster8
0.4898979485566356;0.4;N;0.636010153032599;0.2084793829971737;0.3946002313234923;cluster5
0.8730725592061864;0;Y;2.017220756830465;0.543328720704856;0.3946002313234923;cluster8
0.7914022303138966;0.4;Y;0.3359701468697514;0.5991239658669033;0.3946002313234923;cluster6
0.3505808939708966;0;N;1.6229224594624938;0.2618993198046212;0.3946002313234923;cluster3
0.2366889227912615;0;Y;1.377010976961995;0.3216099043102403;0;cluster8
0.2480495942058914;0;N;1.5300640438693265;0.1674576354218925;0.2630668208823282;cluster3
0.3705364838247607;0.4;Y;0.282774873615374;0.1928225007226227;0.1315334104411641;cluster6
0.1860371956544186;0;N;1.920629339605412;0.1301651376261823;0.2630668208823282;cluster3
1.0072301822324428;0;N;0.5174873512202142;0.8321292821343952;0.2630668208823282;cluster2
0.3719131590726033;0;N;0.9332504079715318;0.3227137622449934;0.2630668208823282;cluster4
0.5814282488186095;0;Y;1.194560522203561;0.3978042949365324;0.1315334104411641;cluster8
0.1395278967408139;0;N;1.7974402857531702;0.1637283856423214;0.1315334104411641;cluster3
0.1649529801469178;0;N;0.9323171575635602;0.2139037259715509;0;cluster4
0.1393728657444352;0;Y;1.5715936870240594;0.1362562704611468;0.1315334104411641;cluster8
0.662788515718142;0;N;1.5071994088740237;0.2645483550930417;0.3946002313234923;cluster2
0.5261752017092473;0;N;1.6495200960896823;0.3347144880356529;0.9207338730881488;cluster3
0.892209585399171;0;N;1.0452404569281155;0.6341508698365286;0.1315334104411641;cluster2
0.399979970657;0;N;1.5510621780486855;0.2407417195202074;0.6576670522058206;cluster3
0.1240247971029457;0;Y;0.6593414132318873;0.0825136043777752;0;cluster6
0.4538811474779401;0;Y;0.8441249940102503;0.3426972455288071;0.3946002313234923;cluster6
0.5891177862389921;0.8;Y;0.587947757022065;0.2402381216299741;0.3946002313234923;cluster6
0.1521722248054592;0.4;Y;0.5221536032600719;0.1758946901231939;0.7892004626469847;cluster6
0.6047356088141805;0;N;0.7456670759692537;0.4365752165148558;0.2630668208823282;cluster7
0.0552158396702314;0;Y;1.944893850212672;0.1724796669300496;0.5261336417646564;cluster8
0.2015402952922868;0;N;1.9579593559242736;0.0857009941643746;0.1315334104411641;cluster3
0.3445408863519831;0;Y;0.6546751611920295;0.128694769023093;0.1315334104411641;cluster6
0.3445408863519831;0;N;1.1077682342622082;0.1502036646367424;0.3946002313234923;cluster4
0.1199195763188382;0;N;1.5781264398798602;0.1341043441683431;0.2630668208823282;cluster3
0.1093898710447981;0;Y;0.4022309258357302;0.0500475016467858;0.7892004626469847;cluster6
0.3255650923952324;0;N;1.7059817457719602;0.5041869625284521;0.3946002313234923;cluster3
0.2707027233967444;0;Y;0.4852902121451964;0.2195677105367634;0.1315334104411641;cluster6
0.0155030996378682;0.8;Y;0.3830992924723138;0.0617955334723816;0.1315334104411641;cluster6
0.1550309963786821;0;N;1.4876011503066218;0.2233963821154578;0;cluster4
0.7364592451972917;0.4;Y;0.9239179038918164;0.3688669575169643;0;cluster6
0.4373052333451314;0.8;Y;1.2010932750593617;0.1873942047434791;0;cluster6
0.2790557934816278;0;N;0.6780064213913178;0.2127413934002543;0.2630668208823282;cluster7
0.1649529801469178;0;N;1.964025483576088;0.1881922641963073;0;cluster3
0.1976366148034715;0.4;N;0.9943783096936673;0.1371406993388698;0;cluster4
0.0541833332343494;0;N;1.9868901185713912;0.1704099333023876;0.3946002313234923;cluster3
1.1570273321733806;0;N;1.6574527245574404;0.5712011335573698;0.2630668208823282;cluster2
0.1943220521008953;0;Y;0.5366189845836308;0.1200911660266358;0.1315334104411641;cluster6
0.4893398369696723;0;N;0.6210781465050544;0.357265783547688;0;cluster7
0.2956255063745814;0;N;1.4521376348037034;0.2615441460556149;0.3946002313234923;cluster4
0.4481698055713495;0;N;1.034508077236443;0.274082182154515;0.5261336417646564;cluster4
0.3445408863519831;0;Y;1.696182616488259;0.3007658593472928;0.2630668208823282;cluster8
0.1557658433015171;0;Y;1.6429873432338815;0.2991598206372227;0.2630668208823282;cluster8
0.193553098358857;0;N;1.4227402469526;0.3372503778857612;0;cluster4
0.8341907853144128;0.4;Y;1.2342236645423508;0.2308879974126424;0.2630668208823282;cluster8
0.4962790243675821;0.4;N;1.5897920699795045;0.4694108133140052;0.3946002313234923;cluster3
0.160965582920058;0;Y;0.1628521961910322;0.1150877807673766;0;cluster6
0.43408678986031;0.8;N;0.8123944801392182;0.3725663732982988;0.1315334104411641;cluster1
0.1240247971029457;0.8;N;0.2071815905696801;0.2482580224509327;0;cluster1
0.1387403392792102;0.4;N;0.3691005363527408;0.1357490924911251;0.1315334104411641;cluster5
0.0620123985514728;0.4;Y;0.4292951876669045;0.0742263909326169;0.5261336417646564;cluster6
0.2547965431682916;0.8;N;0.4843569617372249;0.3270197777954728;0.3946002313234923;cluster1
0.2089569781590429;0;Y;1.2136921555669768;0.1920507697732383;0.2630668208823282;cluster8
0.1854170716689038;0;Y;1.7195138766875473;0.1527599907756427;0.3946002313234923;cluster8
0.1342568428639387;1.2;N;0.8833215111450547;0.1724839928597939;0.1315334104411641;cluster1
0.0372074391308837;0;Y;1.735845758827049;0.1090327470702783;0;cluster8
0.0930185978272093;0.8;Y;0.7923295963678303;0.1985347417799828;0;cluster6
0.5542637176331369;0.8;Y;0.4946227162249119;0.4851099852810564;0.3946002313234923;cluster6
0.4199603654702845;0;N;1.649986721293668;0.4014169683679941;0;cluster3
0.5205599790204113;0.8;Y;0.878655259105197;0.2037621803659987;0;cluster6
0.43408678986031;0.4;Y;0.4082970534875451;0.1717605929875527;0.9207338730881488;cluster6
0.8602514958056694;0;N;1.5515288032526715;0.6121866328247936;0.1315334104411641;cluster2
0.1271254170305193;0;N;1.973357987655804;0.2052541040328139;0;cluster3
0.2821564134092015;0;N;1.3765443517580094;0.2507442386939772;0;cluster4
0.8602514958056694;0;N;1.6229224594624938;0.356959462970794;0;cluster2
0.7364592451972917;0.4;Y;1.1707626368002864;0.2633739397524592;0.2630668208823282;cluster8
1.3271149389203605;0.4;Y;0.5683494984546629;0.4080091632033418;0.6576670522058206;cluster6
0.360912159569572;0;Y;1.4138743680768704;0.2353299814100851;0.1315334104411641;cluster8
0.1379899892567374;0;N;1.263154427189468;0.2029004253269355;0;cluster4
0.4617133134149911;0;N;0.7783308402482575;0.3382786066349845;0.3946002313234923;cluster7
0.1830543992840927;0;N;0.1311216823200001;0.1712813843908778;0;cluster7
0.3431611104842129;0;N;1.0919029773266922;0.224655003916063;0.3946002313234923;cluster4
0.8346868845028247;0;N;1.76990939871801;0.2772964971245228;0.5261336417646564;cluster3
0.4709221545998849;0;Y;0.9509821657229908;0.2679484612870678;0.3946002313234923;cluster6
0.3100619927573643;0.4;Y;0.346702526561424;0.2340513708306613;0;cluster6
0.2790557934816278;0;N;1.5249311666254828;0.3386641364771965;0;cluster3
